session_year,caption,caption_long,party,n_over_side,crossing,data,Legislator,id,seat
1989-01-01T12:00:00Z,"<strong>Eldon Johnson</strong><br/>Republican<br/>Male<br/>Representing Medford, Jackson, Josephine.",NA,Republican,NA,NA,legislators,"Johnson, Eldon",46,6
1989-01-01T12:00:00Z,"<strong>D.E. (Denny) Jones</strong><br/>Republican<br/>Male<br/>Representing Ontario, Harney, Lake, Malheur.",NA,Republican,NA,NA,legislators,"Jones, D.E. (Denny)",47,13
1989-01-01T12:00:00Z,"<strong>William E. (Bill) Markham</strong><br/>Republican<br/>Male<br/>Representing Riddle, Douglas, Josephine, Jackson.",NA,Republican,NA,NA,legislators,"Markham, William E. (Bill)",48,21
1989-01-01T12:00:00Z,"<strong>Randy Miller</strong><br/>Republican<br/>Male<br/>Representing Lake Oswego, Clackamas.",NA,Republican,NA,NA,legislators,"Miller, Randy",49,29
1989-01-01T12:00:00Z,"<strong>John M. Minnis</strong><br/>Republican<br/>Male<br/>Representing Portland, Multnomah.",NA,Republican,NA,NA,legislators,"Minnis, John M.",50,37
1989-01-01T12:00:00Z,"<strong>Charles R. (Chuck) Norris</strong><br/>Republican<br/>Male<br/>Representing Hermiston, Umatilla.",NA,Republican,NA,NA,legislators,"Norris, Charles R. (Chuck)",51,45
1989-01-01T12:00:00Z,"<strong>Fred Parkinson</strong><br/>Republican<br/>Male<br/>Representing Silverton, Marion.",NA,Republican,NA,NA,legislators,"Parkinson, Fred",52,53
1989-01-01T12:00:00Z,"<strong>Bob Pickard</strong><br/>Republican<br/>Male<br/>Representing Bend, Klamath, Deschutes.",NA,Republican,NA,NA,legislators,"Pickard, Bob",53,59
1989-01-01T12:00:00Z,"<strong>Bob Repine</strong><br/>Republican<br/>Male<br/>Representing Grants Pass, Josephine.<br/><br/><em>Bob Repine was appointed in May 1988 to<br/>fill the vacancy of George Trahern who<br/>resigned in March 1988.</em>",NA,Republican,NA,NA,legislators,"Repine, Bob",54,14
1989-01-01T12:00:00Z,"<strong>Gene Sayler</strong><br/>Republican<br/>Male<br/>Representing Portland, Multnomah.",NA,Republican,NA,NA,legislators,"Sayler, Gene",55,22
1989-01-01T12:00:00Z,"<strong>John Schoon</strong><br/>Republican<br/>Male<br/>Representing Rickreall, Benton, Polk.",NA,Republican,NA,NA,legislators,"Schoon, John",56,30
1989-01-01T12:00:00Z,"<strong>Walter Schroeder</strong><br/>Republican<br/>Male<br/>Representing Gold Beach, Curry, Coos.",NA,Republican,NA,NA,legislators,"Schroeder, Walter",57,38
1989-01-01T12:00:00Z,"<strong>Antone C. (Tony) VanVliet</strong><br/>Republican<br/>Male<br/>Representing Corvallis, Benton.",NA,Republican,NA,NA,legislators,"VanVliet, Antone C. (Tony)",58,46
1989-01-01T12:00:00Z,"<strong>Greg P. Walden</strong><br/>Republican<br/>Male<br/>Representing Hood River, Gilliam, Wasco, Hood River,<br/>Sherman, Wheeler.",NA,Republican,NA,NA,legislators,"Walden, Greg P.",59,54
1989-01-01T12:00:00Z,"<strong>Rodger Wehage</strong><br/>Republican<br/>Male<br/>Representing Portland, Multnomah.",NA,Republican,NA,NA,legislators,"Wehage, Rodger",60,60
1991-01-01T12:00:00Z,"<strong>Judith Bauman</strong><br/>Democrat<br/>Female<br/>Representing Portland, Multnomah.<br/><br/><em>Judy Bauman resigned on November 1, 1991<br/>to accept appointment as Administrator<br/>of the Community Services Division. Kate<br/>Brown was appointed on November 26, 1991<br/>to fill the vacancy.</em>",NA,Democrat,NA,NA,legislators,"Bauman, Judith",1,7
1991-01-01T12:00:00Z,"<strong>Margaret L. Carter</strong><br/>Democrat<br/>Female<br/>Representing Portland, Multnomah.",NA,Democrat,NA,NA,legislators,"Carter, Margaret L.",2,15
1991-01-01T12:00:00Z,"<strong>Vera Katz</strong><br/>Democrat<br/>Female<br/>Representing Portland, Multnomah.",NA,Democrat,NA,NA,legislators,"Katz, Vera",3,23
1991-01-01T12:00:00Z,"<strong>Lisa H. Naito</strong><br/>Democrat<br/>Female<br/>Representing Portland, Multnomah.",NA,Democrat,NA,NA,legislators,"Naito, Lisa H.",4,31
1991-01-01T12:00:00Z,"<strong>Hedy Rijken</strong><br/>Democrat<br/>Female<br/>Representing Newport, Benton, Lane, Lincoln.",NA,Democrat,NA,NA,legislators,"Rijken, Hedy",5,39
1991-01-01T12:00:00Z,"<strong>Gail Shibley</strong><br/>Democrat<br/>Female<br/>Representing Portland, Multnomah.<br/><br/><em>Gail Shibley was appointed on January<br/>16, 1991 to fill the vacancy of Phil<br/>Keisling who resigned from the sixty-<br/>fifth legislative assembly on January<br/>14, 1991.</em>",NA,Democrat,NA,NA,legislators,"Shibley, Gail",6,47
1991-01-01T12:00:00Z,"<strong>Beverly Stein</strong><br/>Democrat<br/>Female<br/>Representing Portland, Multnomah.",NA,Democrat,NA,NA,legislators,"Stein, Beverly",7,55
1991-01-01T12:00:00Z,"<strong>Jacqueline S. Taylor</strong><br/>Democrat<br/>Female<br/>Representing Astoria, Clatsop, Columbia, Washington.",NA,Democrat,NA,NA,legislators,"Taylor, Jacqueline S.",8,1
1991-01-01T12:00:00Z,"<strong>Tom Brian</strong><br/>Democrat<br/>Male<br/>Representing Tigard, Washington.<br/><br/><em>Tom Brian filed change of registration<br/>from Democrat to Republican on September<br/>5, 1991.</em>",NA,Democrat,NA,NA,legislators,"Brian, Tom",9,8
1991-01-01T12:00:00Z,"<strong>Mike Burton</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,Democrat,NA,NA,legislators,"Burton, Mike",10,16
1991-01-01T12:00:00Z,"<strong>Ronald Cease</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.<br/><br/><em>Ronald Cease resigned from House and was<br/>appointed to the Senate on August<br/>22, 1991.  Avel Gordly was appointed<br/>on September 30, 1991 to fill the<br/>vacancy.</em>",NA,Democrat,NA,NA,legislators,"Cease, Ronald",11,24
1991-01-01T12:00:00Z,"<strong>Peter Courtney</strong><br/>Democrat<br/>Male<br/>Representing Keizer, Marion, Polk.",NA,Democrat,NA,NA,legislators,"Courtney, Peter",12,32
1991-01-01T12:00:00Z,"<strong>Sam Dominy</strong><br/>Democrat<br/>Male<br/>Representing Cottage Grove, Lane, Douglas.",NA,Democrat,NA,NA,legislators,"Dominy, Sam",13,40
1991-01-01T12:00:00Z,"<strong>William J. (Bill) Dwyer</strong><br/>Democrat<br/>Male<br/>Representing Springfield, Lane.<br/><br/><em>William Dwyer resigned from House<br/>and was appointed to Senate on<br/>December 4, 1991. Lee Beyer was<br/>appointed December 30, 1991 to fill the<br/>vacancy.</em>",NA,Democrat,NA,NA,legislators,"Dwyer, William J. (Bill)",14,48
1991-01-01T12:00:00Z,"<strong>Jim Edmunson</strong><br/>Democrat<br/>Male<br/>Representing Eugene, Lane.",NA,Democrat,NA,NA,legislators,"Edmunson, Jim",15,56
1991-01-01T12:00:00Z,"<strong>Jeff L. Gilmour</strong><br/>Democrat<br/>Male<br/>Representing Jefferson, Marion, Linn.",NA,Democrat,NA,NA,legislators,"Gilmour, Jeff L.",16,2
1991-01-01T12:00:00Z,"<strong>Carl Hosticka</strong><br/>Democrat<br/>Male<br/>Representing Eugene, Lane.",NA,Democrat,NA,NA,legislators,"Hosticka, Carl",17,9
1991-01-01T12:00:00Z,"<strong>Bruce Hugo</strong><br/>Democrat<br/>Male<br/>Representing Scappoose, Columbia, Washington.",NA,Democrat,NA,NA,legislators,"Hugo, Bruce",18,17
1991-01-01T12:00:00Z,"<strong>Timothy E. Josi</strong><br/>Democrat<br/>Male<br/>Representing Bay City, Tillamook, Lincoln, Polk,<br/>Washington, Yamhill.",NA,Democrat,NA,NA,legislators,"Josi, Timothy E.",19,25
1991-01-01T12:00:00Z,"<strong>Kevin Leese Mannix</strong><br/>Democrat<br/>Male<br/>Representing Salem, Marion.",NA,Democrat,NA,NA,legislators,"Mannix, Kevin Leese",20,33
1991-01-01T12:00:00Z,"<strong>Thomas L. Mason</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,Democrat,NA,NA,legislators,"Mason, Thomas L.",21,41
1991-01-01T12:00:00Z,"<strong>Dave McTeague</strong><br/>Democrat<br/>Male<br/>Representing Milwaukie, Clackamas.",NA,Democrat,NA,NA,legislators,"McTeague, Dave",22,49
1991-01-01T12:00:00Z,"<strong>Michael R. Nelson</strong><br/>Democrat<br/>Male<br/>Representing Baker City, Baker, Grant, Morrow, Crook.",NA,Democrat,NA,NA,legislators,"Nelson, Michael R.",23,57
1991-01-01T12:00:00Z,"<strong>Tom Novick</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,Democrat,NA,NA,legislators,"Novick, Tom",24,3
1991-01-01T12:00:00Z,"<strong>Lonnie J. Roberts</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,Democrat,NA,NA,legislators,"Roberts, Lonnie J.",25,10
1991-01-01T12:00:00Z,"<strong>Robert R. Shiprack</strong><br/>Democrat<br/>Male<br/>Representing Beavercreek, Clackamas.",NA,Democrat,NA,NA,legislators,"Shiprack, Robert R.",26,18
1991-01-01T12:00:00Z,"<strong>Larry Sowa</strong><br/>Democrat<br/>Male<br/>Representing Oregon City, Clackamas.",NA,Democrat,NA,NA,legislators,"Sowa, Larry",27,26
1991-01-01T12:00:00Z,"<strong>Jim Whitty</strong><br/>Democrat<br/>Male<br/>Representing Coos Bay, Douglas, Coos.",NA,Democrat,NA,NA,legislators,"Whitty, Jim",28,34
1991-01-01T12:00:00Z,"<strong>Marie D. Bell</strong><br/>Republican<br/>Female<br/>Representing Eugene, Lane.",NA,Republican,NA,NA,legislators,"Bell, Marie D.",29,42
1991-01-01T12:00:00Z,"<strong>Beverly A. Clarno</strong><br/>Republican<br/>Female<br/>Representing Bend, Jefferson, Deschutes.",NA,Republican,NA,NA,legislators,"Clarno, Beverly A.",30,50
1991-01-01T12:00:00Z,"<strong>Mary Alice Ford</strong><br/>Republican<br/>Female<br/>Representing Portland, Washington.",NA,Republican,NA,NA,legislators,"Ford, Mary Alice",31,4
1991-01-01T12:00:00Z,"<strong>Delna Jones</strong><br/>Republican<br/>Female<br/>Representing Aloha, Washington.",NA,Republican,NA,NA,legislators,"Jones, Delna",32,11
1991-01-01T12:00:00Z,"<strong>Carolyn L. Oakley</strong><br/>Republican<br/>Female<br/>Representing Albany, Linn, Benton.",NA,Republican,NA,NA,legislators,"Oakley, Carolyn L.",33,19
1991-01-01T12:00:00Z,"<strong>Elizabeth (Liz) VanLeeuwen</strong><br/>Republican<br/>Female<br/>Representing Halsey, Linn.",NA,Republican,NA,NA,legislators,"VanLeeuwen, Elizabeth (Liz)",34,27
1991-01-01T12:00:00Z,"<strong>Jerry Barnes</strong><br/>Republican<br/>Male<br/>Representing Ashland, Jackson.",NA,Republican,NA,NA,legislators,"Barnes, Jerry",35,35
1991-01-01T12:00:00Z,"<strong>Raymond Baum</strong><br/>Republican<br/>Male<br/>Representing La Grande, Union, Wallowa, Umatilla.",NA,Republican,NA,NA,legislators,"Baum, Raymond",36,43
1991-01-01T12:00:00Z,"<strong>Stan Bunn</strong><br/>Republican<br/>Male<br/>Representing Dayton, Yamhill, Marion.",NA,Republican,NA,NA,legislators,"Bunn, Stan",37,51
1991-01-01T12:00:00Z,"<strong>Ted Calouri</strong><br/>Republican<br/>Male<br/>Representing Beaverton, Washington.",NA,Republican,NA,NA,legislators,"Calouri, Ted",38,5
1991-01-01T12:00:00Z,"<strong>Larry Campbell</strong><br/>Republican<br/>Male<br/>Representing Eugene, Lane, Douglas.",NA,Republican,NA,NA,legislators,"Campbell, Larry",39,12
1991-01-01T12:00:00Z,"<strong>Wayne, Jr. (Kelly) Clark</strong><br/>Republican<br/>Male<br/>Representing West Linn, Washington, Clackamas.",NA,Republican,NA,NA,legislators,"Clark, Wayne, Jr. (Kelly)",40,20
1991-01-01T12:00:00Z,"<strong>Gene Derfler</strong><br/>Republican<br/>Male<br/>Representing Salem, Marion, Polk.",NA,Republican,NA,NA,legislators,"Derfler, Gene",41,28
1991-01-01T12:00:00Z,"<strong>Cedric Hayden</strong><br/>Republican<br/>Male<br/>Representing Eugene, Lane, Linn, Marion, Clackamas.",NA,Republican,NA,NA,legislators,"Hayden, Cedric",42,36
1991-01-01T12:00:00Z,"<strong>Eldon Johnson</strong><br/>Republican<br/>Male<br/>Representing Medford, Jackson, Josephine.",NA,Republican,NA,NA,legislators,"Johnson, Eldon",43,44
1991-01-01T12:00:00Z,"<strong>Rod Johnson</strong><br/>Republican<br/>Male<br/>Representing Roseburg, Douglas.",NA,Republican,NA,NA,legislators,"Johnson, Rod",44,52
1991-01-01T12:00:00Z,"<strong>D.E. (Denny) Jones</strong><br/>Republican<br/>Male<br/>Representing Ontario, Harney, Lake, Malheur.",NA,Republican,NA,NA,legislators,"Jones, D.E. (Denny)",45,58
1991-01-01T12:00:00Z,"<strong>William E. (Bill) Markham</strong><br/>Republican<br/>Male<br/>Representing Riddle, Douglas, Jackson, Josephine.",NA,Republican,NA,NA,legislators,"Markham, William E. (Bill)",46,6
1991-01-01T12:00:00Z,"<strong>John E. Meek</strong><br/>Republican<br/>Male<br/>Representing Hillsboro, Washington.",NA,Republican,NA,NA,legislators,"Meek, John E.",47,13
1991-01-01T12:00:00Z,"<strong>Randy Miller</strong><br/>Republican<br/>Male<br/>Representing Lake Oswego, Clackamas.",NA,Republican,NA,NA,legislators,"Miller, Randy",48,21
1991-01-01T12:00:00Z,"<strong>John M. Minnis</strong><br/>Republican<br/>Male<br/>Representing Portland, Multnomah.",NA,Republican,NA,NA,legislators,"Minnis, John M.",49,29
1991-01-01T12:00:00Z,"<strong>Charles R. (Chuck) Norris</strong><br/>Republican<br/>Male<br/>Representing Hermiston, Umatilla.",NA,Republican,NA,NA,legislators,"Norris, Charles R. (Chuck)",50,37
1991-01-01T12:00:00Z,"<strong>Fred Parkinson</strong><br/>Republican<br/>Male<br/>Representing Silverton, Marion.",NA,Republican,NA,NA,legislators,"Parkinson, Fred",51,45
1991-01-01T12:00:00Z,"<strong>Del Parks</strong><br/>Republican<br/>Male<br/>Representing Klamath Falls, Klamath.",NA,Republican,NA,NA,legislators,"Parks, Del",52,53
1991-01-01T12:00:00Z,"<strong>Bob Pickard</strong><br/>Republican<br/>Male<br/>Representing Bend, Klamath, Deschutes.<br/><br/><em>Bob Pickard filed change of registration<br/>from Republican to Democrat on September<br/>12, 1991.</em>",NA,Republican,NA,NA,legislators,"Pickard, Bob",53,59
1991-01-01T12:00:00Z,"<strong>Bob Repine</strong><br/>Republican<br/>Male<br/>Representing Grants Pass, Josephine.",NA,Republican,NA,NA,legislators,"Repine, Bob",54,14
1991-01-01T12:00:00Z,"<strong>John Schoon</strong><br/>Republican<br/>Male<br/>Representing Rickreall, Benton, Polk.",NA,Republican,NA,NA,legislators,"Schoon, John",55,22
1991-01-01T12:00:00Z,"<strong>Walter Schroeder</strong><br/>Republican<br/>Male<br/>Representing Gold Beach, Curry, Coos.",NA,Republican,NA,NA,legislators,"Schroeder, Walter",56,30
1991-01-01T12:00:00Z,"<strong>Ron P. Sunseri</strong><br/>Republican<br/>Male<br/>Representing Gresham, Multnomah, Clackamas.",NA,Republican,NA,NA,legislators,"Sunseri, Ron P.",57,38
1991-01-01T12:00:00Z,"<strong>Antone C. (Tony) VanVliet</strong><br/>Republican<br/>Male<br/>Representing Corvallis, Benton.",NA,Republican,NA,NA,legislators,"VanVliet, Antone C. (Tony)",58,46
1991-01-01T12:00:00Z,"<strong>Greg Walden</strong><br/>Republican<br/>Male<br/>Representing Hood River, Gilliam, Wasco, Hood River,<br/>Sherman, Wheeler.",NA,Republican,NA,NA,legislators,"Walden, Greg",59,54
1991-01-01T12:00:00Z,"<strong>John W. Watt</strong><br/>Republican<br/>Male<br/>Representing Medford, Jackson.",NA,Republican,NA,NA,legislators,"Watt, John W.",60,60
1993-01-01T12:00:00Z,"<strong>Kate Brown</strong><br/>Democrat<br/>Female<br/>Representing Portland, Multnomah.",NA,Democrat,NA,NA,legislators,"Brown, Kate",1,7
1993-01-01T12:00:00Z,"<strong>Margaret L. Carter</strong><br/>Democrat<br/>Female<br/>Representing Portland, Multnomah.",NA,Democrat,NA,NA,legislators,"Carter, Margaret L.",2,15
1993-01-01T12:00:00Z,"<strong>Marilyn Dell</strong><br/>Democrat<br/>Female<br/>Representing McMinnville, Yamhill.",NA,Democrat,NA,NA,legislators,"Dell, Marilyn",3,23
1993-01-01T12:00:00Z,"<strong>Avel Gordly</strong><br/>Democrat<br/>Female<br/>Representing Portland, Multnomah.",NA,Democrat,NA,NA,legislators,"Gordly, Avel",4,31
1993-01-01T12:00:00Z,"<strong>Lisa Naito</strong><br/>Democrat<br/>Female<br/>Representing Portland, Multnomah.",NA,Democrat,NA,NA,legislators,"Naito, Lisa",5,39
1993-01-01T12:00:00Z,"<strong>Nancy Peterson</strong><br/>Democrat<br/>Female<br/>Representing Ashland, Jackson.",NA,Democrat,NA,NA,legislators,"Peterson, Nancy",6,47
1993-01-01T12:00:00Z,"<strong>Hedy Rijken</strong><br/>Democrat<br/>Female<br/>Representing Newport, Lincoln, Lane, Polk, Tillamook,<br/>Yamhill.",NA,Democrat,NA,NA,legislators,"Rijken, Hedy",7,55
1993-01-01T12:00:00Z,"<strong>Gail Shibley</strong><br/>Democrat<br/>Female<br/>Representing Portland, Multnomah.",NA,Democrat,NA,NA,legislators,"Shibley, Gail",8,1
1993-01-01T12:00:00Z,"<strong>Beverly Stein</strong><br/>Democrat<br/>Female<br/>Representing Portland, Multnomah.<br/><br/><em>Beverly Stein resigned on April 21, 1993<br/>to seek election to the Multnomah County<br/>Board chair post. George Eighmey was<br/>appointed on May 10, 1993 to fill the<br/>vacancy.</em>",NA,Democrat,NA,NA,legislators,"Stein, Beverly",9,8
1993-01-01T12:00:00Z,"<strong>Cynthia Wooten</strong><br/>Democrat<br/>Female<br/>Representing Eugene, Lane.",NA,Democrat,NA,NA,legislators,"Wooten, Cynthia",10,16
1993-01-01T12:00:00Z,"<strong>Sharon Wylie</strong><br/>Democrat<br/>Female<br/>Representing Gresham, Multnomah.",NA,Democrat,NA,NA,legislators,"Wylie, Sharon",11,24
1993-01-01T12:00:00Z,<strong>Lee Beyer</strong><br/>Democrat<br/>Male<br/>Representing Portion of Lane.,NA,Democrat,NA,NA,legislators,"Beyer, Lee",12,32
1993-01-01T12:00:00Z,"<strong>Mike Burton</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,Democrat,NA,NA,legislators,"Burton, Mike",13,40
1993-01-01T12:00:00Z,"<strong>Peter Courtney</strong><br/>Democrat<br/>Male<br/>Representing Keizer, Marion.",NA,Democrat,NA,NA,legislators,"Courtney, Peter",14,48
1993-01-01T12:00:00Z,"<strong>Sam Dominy</strong><br/>Democrat<br/>Male<br/>Representing Cottage Grove, Lane.",NA,Democrat,NA,NA,legislators,"Dominy, Sam",15,56
1993-01-01T12:00:00Z,"<strong>Jim Edmunson</strong><br/>Democrat<br/>Male<br/>Representing Eugene, Lane.",NA,Democrat,NA,NA,legislators,"Edmunson, Jim",16,2
1993-01-01T12:00:00Z,"<strong>Tony Federici</strong><br/>Democrat<br/>Male<br/>Representing St. Helens, Columbia, Clatsop.",NA,Democrat,NA,NA,legislators,"Federici, Tony",17,9
1993-01-01T12:00:00Z,"<strong>Carl Hosticka</strong><br/>Democrat<br/>Male<br/>Representing Eugene, Lane.",NA,Democrat,NA,NA,legislators,"Hosticka, Carl",18,17
1993-01-01T12:00:00Z,"<strong>Timothy E. Josi</strong><br/>Democrat<br/>Male<br/>Representing Bay City, Clatsop, Columbia, Tillamook,<br/>Washington.",NA,Democrat,NA,NA,legislators,"Josi, Timothy E.",19,25
1993-01-01T12:00:00Z,"<strong>Kevin Leese L. Mannix</strong><br/>Democrat<br/>Male<br/>Representing Salem, Marion.",NA,Democrat,NA,NA,legislators,"Mannix, Kevin Leese L.",20,33
1993-01-01T12:00:00Z,"<strong>Thomas L. Mason</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,Democrat,NA,NA,legislators,"Mason, Thomas L.",21,41
1993-01-01T12:00:00Z,"<strong>Dave McTeague</strong><br/>Democrat<br/>Male<br/>Representing Milwaukie, Clackamas.",NA,Democrat,NA,NA,legislators,"McTeague, Dave",22,49
1993-01-01T12:00:00Z,"<strong>Michael Payne</strong><br/>Democrat<br/>Male<br/>Representing Baker City, Baker, Crook, Gilliam,<br/>Grant, Sherman, Wheeler, Morrow, Wasco.",NA,Democrat,NA,NA,legislators,"Payne, Michael",23,57
1993-01-01T12:00:00Z,"<strong>Lonnie Roberts</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,Democrat,NA,NA,legislators,"Roberts, Lonnie",24,3
1993-01-01T12:00:00Z,"<strong>Frank Shields</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,Democrat,NA,NA,legislators,"Shields, Frank",25,10
1993-01-01T12:00:00Z,"<strong>Bob Shiprack</strong><br/>Democrat<br/>Male<br/>Representing Beavercreek, Clackamas.",NA,Democrat,NA,NA,legislators,"Shiprack, Bob",26,18
1993-01-01T12:00:00Z,"<strong>Larry Sowa</strong><br/>Democrat<br/>Male<br/>Representing Oregon City, Clackamas.",NA,Democrat,NA,NA,legislators,"Sowa, Larry",27,26
1993-01-01T12:00:00Z,"<strong>Jim Whitty</strong><br/>Democrat<br/>Male<br/>Representing Coos Bay, Coos, Douglas, Lane.",NA,Democrat,NA,NA,legislators,"Whitty, Jim",28,34
1993-01-01T12:00:00Z,"<strong>Beverly A. Clarno</strong><br/>Republican<br/>Female<br/>Representing Bend, Jefferson, Wasco, Deschutes.",NA,Republican,NA,NA,legislators,"Clarno, Beverly A.",29,42
1993-01-01T12:00:00Z,"<strong>Mary Alice Ford</strong><br/>Republican<br/>Female<br/>Representing Portland, Washington.",NA,Republican,NA,NA,legislators,"Ford, Mary Alice",30,50
1993-01-01T12:00:00Z,"<strong>Delna Jones</strong><br/>Republican<br/>Female<br/>Representing Aloha, Washington.",NA,Republican,NA,NA,legislators,"Jones, Delna",31,4
1993-01-01T12:00:00Z,"<strong>Patti Milne</strong><br/>Republican<br/>Female<br/>Representing Woodburn, Marion, Yamhill.",NA,Republican,NA,NA,legislators,"Milne, Patti",32,11
1993-01-01T12:00:00Z,"<strong>Carolyn Oakley</strong><br/>Republican<br/>Female<br/>Representing Albany, Benton, Linn.",NA,Republican,NA,NA,legislators,"Oakley, Carolyn",33,19
1993-01-01T12:00:00Z,"<strong>Elizabeth (Liz) VanLeeuwen</strong><br/>Republican<br/>Female<br/>Representing Halsey, Linn.",NA,Republican,NA,NA,legislators,"VanLeeuwen, Elizabeth (Liz)",34,27
1993-01-01T12:00:00Z,<strong>Ron Adams</strong><br/>Republican<br/>Male<br/>Representing Portions of Clackamas and Washington.,NA,Republican,NA,NA,legislators,"Adams, Ron",35,35
1993-01-01T12:00:00Z,<strong>Ken Baker</strong><br/>Republican<br/>Male<br/>Representing Portions of Clackamas and Multnomah.,NA,Republican,NA,NA,legislators,"Baker, Ken",36,43
1993-01-01T12:00:00Z,"<strong>Ray Baum</strong><br/>Republican<br/>Male<br/>Representing Union, Wallowa and portion of Umatilla.",NA,Republican,NA,NA,legislators,"Baum, Ray",37,51
1993-01-01T12:00:00Z,"<strong>Tom Brian</strong><br/>Republican<br/>Male<br/>Representing Tigard, Washington.",NA,Republican,NA,NA,legislators,"Brian, Tom",38,5
1993-01-01T12:00:00Z,"<strong>Ted Calouri</strong><br/>Republican<br/>Male<br/>Representing Beaverton, Washington, Columbia,<br/>Multnomah.",NA,Republican,NA,NA,legislators,"Calouri, Ted",39,12
1993-01-01T12:00:00Z,"<strong>Larry Campbell</strong><br/>Republican<br/>Male<br/>Representing Eugene, Lane, Douglas.",NA,Republican,NA,NA,legislators,"Campbell, Larry",40,20
1993-01-01T12:00:00Z,"<strong>Gene R. Derfler</strong><br/>Republican<br/>Male<br/>Representing Salem, Marion, Polk.",NA,Republican,NA,NA,legislators,"Derfler, Gene R.",41,28
1993-01-01T12:00:00Z,"<strong>Bill Fisher</strong><br/>Republican<br/>Male<br/>Representing Roseburg, Douglas.",NA,Republican,NA,NA,legislators,"Fisher, Bill",42,36
1993-01-01T12:00:00Z,"<strong>Fred Girod</strong><br/>Republican<br/>Male<br/>Representing Stayton, Marion.",NA,Republican,NA,NA,legislators,"Girod, Fred",43,44
1993-01-01T12:00:00Z,"<strong>Cedric Hayden</strong><br/>Republican<br/>Male<br/>Representing Lyons, Linn, Marion, Clackamas.",NA,Republican,NA,NA,legislators,"Hayden, Cedric",44,52
1993-01-01T12:00:00Z,"<strong>Eldon Johnson</strong><br/>Republican<br/>Male<br/>Representing Medford, Jackson, Josephine.",NA,Republican,NA,NA,legislators,"Johnson, Eldon",45,58
1993-01-01T12:00:00Z,"<strong>D.E. (Denny) Jones</strong><br/>Republican<br/>Male<br/>Representing Ontario, Harney, Lake, Malheur, Klamath.",NA,Republican,NA,NA,legislators,"Jones, D.E. (Denny)",46,6
1993-01-01T12:00:00Z,"<strong>Dennis Luke</strong><br/>Republican<br/>Male<br/>Representing Bend, Deschutes, Klamath.",NA,Republican,NA,NA,legislators,"Luke, Dennis",47,13
1993-01-01T12:00:00Z,"<strong>William E. (Bill) Markham</strong><br/>Republican<br/>Male<br/>Representing Riddle, Douglas, Jackson, Josephine.",NA,Republican,NA,NA,legislators,"Markham, William E. (Bill)",48,21
1993-01-01T12:00:00Z,"<strong>John Meek</strong><br/>Republican<br/>Male<br/>Representing Hillsboro, Washington.",NA,Republican,NA,NA,legislators,"Meek, John",49,29
1993-01-01T12:00:00Z,"<strong>John Minnis</strong><br/>Republican<br/>Male<br/>Representing Troutdale, Multnomah.",NA,Republican,NA,NA,legislators,"Minnis, John",50,37
1993-01-01T12:00:00Z,"<strong>Charles R. (Chuck) Norris</strong><br/>Republican<br/>Male<br/>Representing Hermiston, Morrow, Umatilla.",NA,Republican,NA,NA,legislators,"Norris, Charles R. (Chuck)",51,45
1993-01-01T12:00:00Z,"<strong>Del Parks</strong><br/>Republican<br/>Male<br/>Representing Klamath Falls, Klamath.",NA,Republican,NA,NA,legislators,"Parks, Del",52,53
1993-01-01T12:00:00Z,"<strong>Bob Repine</strong><br/>Republican<br/>Male<br/>Representing Grants Pass, Josephine.",NA,Republican,NA,NA,legislators,"Repine, Bob",53,59
1993-01-01T12:00:00Z,"<strong>John Schoon</strong><br/>Republican<br/>Male<br/>Representing Rickreall, Benton, Polk.",NA,Republican,NA,NA,legislators,"Schoon, John",54,14
1993-01-01T12:00:00Z,"<strong>Charles Starr</strong><br/>Republican<br/>Male<br/>Representing Hillsboro, Washington.",NA,Republican,NA,NA,legislators,"Starr, Charles",55,22
1993-01-01T12:00:00Z,"<strong>Veral Tarno</strong><br/>Republican<br/>Male<br/>Representing Coquille, Curry, Coos.",NA,Republican,NA,NA,legislators,"Tarno, Veral",56,30
1993-01-01T12:00:00Z,"<strong>Bob Tiernan</strong><br/>Republican<br/>Male<br/>Representing Lake Oswego, Clackamas, Washington.",NA,Republican,NA,NA,legislators,"Tiernan, Bob",57,38
1993-01-01T12:00:00Z,"<strong>Antone (Tony) VanVliet</strong><br/>Republican<br/>Male<br/>Representing Corvallis, Benton.",NA,Republican,NA,NA,legislators,"VanVliet, Antone (Tony)",58,46
1993-01-01T12:00:00Z,"<strong>Greg Walden</strong><br/>Republican<br/>Male<br/>Representing Hood River, Hood River, Wasco,<br/>Clackamas, Multnomah.",NA,Republican,NA,NA,legislators,"Walden, Greg",59,54
